Unnamed: 0,Job Id,Salary Range (K),Min Salary (K),Max Salary (K),Work Type,Job Posting Date,Predicted Industry,Job Title,Job Description,skills,Company,Broader Category,Average Salary (K),Year-Quarter,Job Minimum Experience,Job Maximum Experience,Job URL
178862.0,271135000000000.0,65.0,64.0,129.0,Intern,2022-10-09,1.0,Supply Chain Manager,"A Logistics Manager oversees the movement and storage of goods in a supply chain. They plan, implement, and manage the efficient transportation and distribution of products.","['Supply chain management', 'Inventory control', 'Transportation logistics', 'Vendor relations', 'Team leadership and management']",Deutsche Telekom AG,Business,96.5,2022Q4,5.0,13.0,
178896.0,1868335094122708.8,46.0,57.0,103.0,Full-Time,2022-07-22,28.0,Copywriter,SEO Copywriters specialize in creating content optimized for search engines. They incorporate keywords and SEO best practices to improve online visibility and search engine rankings for web pages and articles.,"['SEO', 'Search', 'Engine', 'Optimization', 'Keyword research', 'On', 'Meta tags', 'O tools', 'Mrush']",IQVIA Holdings,Business,80.0,2022Q3,1.0,13.0,
178946.0,525566000000000.0,31.0,56.0,87.0,Contract,2022-09-20,18.0,Brand Ambassador,"Product Demonstrators showcase products to potential customers. They explain features, answer questions, and help customers make informed purchase decisions.","['Product knowledge', 'Demonstrating skills', 'Sales techniques', 'Customer engagement', 'Communication skills']",Autoliv,Business,71.5,2022Q3,3.0,14.0,
181483.0,19533700000000.0,28.0,65.0,93.0,Part-Time,2022-08-30,10.0,Investment Banker,"A Financial Analyst conducts financial analysis, generates reports, and provides insights to support decision-making, budgeting, and financial planning.","['Financial analysis', 'Data analysis', 'Financial modeling']",HP,Business,79.0,2022Q3,2.0,15.0,
181681.0,2854243280141414.0,47.0,57.0,104.0,Contract,2023-08-13,0.0,Human Resources Manager,"Talent Acquisition Managers oversee the recruitment and hiring process. They develop recruitment strategies, source candidates, conduct interviews, and collaborate with hiring managers to attract and hire qualified talent to meet the organizations staffing needs.","['Talent sourcing', 'Interviewing', 'Onboarding', 'Recruitment strategies', 'R software']",Elevance Health,Business,80.5,2023Q3,1.0,10.0,
181838.0,1822823153873198.0,58.0,55.0,113.0,Intern,2023-05-19,12.0,Financial Advisor,"Retirement Planners assist clients in planning for retirement, including savings strategies, pension options, and retirement income planning.","['Retirement planning', 'Social security', 'Investment products', 'Tax planning', 'Estate planning']",BT Group,Business,84.0,2023Q2,2.0,13.0,
182979.0,347527000000000.0,45.0,59.0,104.0,Full-Time,2022-08-23,21.0,Social Media Manager,"Social Media Analysts analyze social media data and metrics to provide insights and recommendations for improving social media strategies. They track performance, identify trends, and support data-driven decision-making.","['Social media analytics tools', 'Google', 'Analytics', 'Facebook', 'Insights', 'Data analysis and reporting', 'Social media', 'I measurement', 'Competitive analysis', 'Trend identification']",Bosch Group,Business,81.5,2022Q3,3.0,11.0,
183059.0,1279865690408988.0,46.0,64.0,110.0,Full-Time,2022-08-25,7.0,Marketing Analyst,"Analyze digital marketing campaigns, track performance metrics, and optimize online marketing strategies.","['Digital marketing strategies', 'Analytics and reporting', 'O and', 'Social media marketing', 'Email marketing', 'Data interpretation', 'Marketing automation tools', 'B testing', 'Communication skills', 'Problem', 'Attention to detail', 'Marketing knowledge']",Aditya Birla Capital,Business,87.0,2022Q3,4.0,12.0,
183171.0,1250575484181052.0,70.0,56.0,126.0,Temporary,2022-05-01,13.0,Sales Associate,"A Retail Sales Associate assists customers in retail environments, helping them find products, providing product information, and ensuring a positive shopping experience.","['Customer service', 'Sales techniques', 'Product knowledge', 'Cash handling', 'Communication skills']",Goldman Sachs Group,Business,91.0,2022Q2,3.0,11.0,
184150.0,724766000000000.0,66.0,57.0,123.0,Full-Time,2021-01-10,13.0,Business Analyst,"Data Business Analysts focus on data-related projects. They collect and analyze data, identify trends, and provide insights to support data-driven decision-making within the organization.","['Data analysis', 'Data modeling', 'Data visualization', 'Data tools', 'Tableau']",Regeneron Pharmaceuticals,Business,90.0,2021Q1,2.0,8.0,
184469.0,2219285054308960.8,27.0,55.0,82.0,Full-Time,2022-09-17,7.0,Email Marketing Specialist,"Monitor and improve email deliverability rates, troubleshoot delivery issues, and maintain a clean email list.","['Email deliverability best practices', 'Spam filter testing', 'List hygiene', 'Blacklist monitoring', 'Email authentication', 'SPF', 'DKIM', 'Deliverability metrics analysis', 'Troubleshooting deliverability issues', 'Communication skills', 'Data analysis', 'Attention to detail']",DTE Energy,Business,68.5,2022Q3,3.0,14.0,
185411.0,2285098322291270.0,29.0,57.0,86.0,Contract,2022-06-30,1.0,Supply Chain Manager,A Demand Planner analyzes historical sales data to forecast future demand for products. They work to optimize inventory levels and ensure product availability while minimizing costs.,"['Demand forecasting', 'Inventory management', 'Data analysis', 'Sales and operations planning', 'OP', 'P software proficiency']",Huntsman,Business,71.5,2022Q2,1.0,10.0,
186275.0,1259887670308442.0,51.0,63.0,114.0,Contract,2023-05-05,10.0,Investment Banker,"An Investment Portfolio Manager manages investment portfolios, making investment decisions, monitoring performance, and optimizing asset allocation for clients or the organization.","['Investment analysis', 'Portfolio management', 'Risk assessment']",Western Digital,Business,88.5,2023Q2,0.0,8.0,
186547.0,101902000000000.0,30.0,61.0,91.0,Intern,2022-12-21,15.0,Project Coordinator,"Administrative Coordinators support administrative tasks, including data entry, scheduling, and document management, to enhance organizational efficiency.","['Office administration', 'Communication skills', 'Organizational skills', 'Time management', 'Microsoft', 'Office proficiency']",Jubilant Foodworks,Business,76.0,2022Q4,4.0,15.0,
186934.0,2360948147404519.0,45.0,59.0,104.0,Full-Time,2021-05-12,13.0,Sales Manager,"Manage key client accounts, build strong relationships, and drive revenue growth.","['Key account management', 'Relationship building', 'Sales negotiation']",Microsoft,Business,81.5,2021Q2,5.0,10.0,
187856.0,1148204881834149.0,62.0,64.0,126.0,Intern,2023-03-19,1.0,Operations Manager,"Supply Chain Managers manage the end-to-end supply chain process, from procurement to distribution. They optimize logistics, reduce costs, and ensure the efficient flow of products or services to meet customer demand.","['Supply chain logistics and management', 'Inventory control and procurement', 'Supplier relationship management', 'Data analysis and forecasting', 'Risk assessment and mitigation']",Dover,Business,95.0,2023Q1,0.0,12.0,
187920.0,1527453307669776.0,53.0,62.0,115.0,Contract,2022-05-03,18.0,Customer Service Representative,"A Live Chat Support Agent provides customer support through live chat channels, addressing inquiries, troubleshooting issues, and offering timely solutions.","['Live chat support', 'Online customer communication', 'Problem resolution']",Viatris,Business,88.5,2022Q2,0.0,13.0,
188295.0,604163000000000.0,67.0,63.0,130.0,Temporary,2021-11-12,18.0,Customer Support Specialist,"Customer Success Managers focus on ensuring customer satisfaction and retention. They build relationships with clients, understand their needs, and work to maximize the value customers receive from products or services, ultimately driving customer success and loyalty.","['Customer relationship management', 'Onboarding and training', 'Customer feedback analysis', 'Retention strategies', 'Cross', 'Strong communication and empathy', 'Customer advocacy']",AES,Business,96.5,2021Q4,5.0,12.0,
188317.0,866946000000000.0,34.0,59.0,93.0,Full-Time,2021-10-12,20.0,Event Planner,"Event Coordinators plan and execute various events, including conferences, parties, and meetings, managing logistics, budgets, and vendor relationships.","['Event planning', 'Vendor coordination', 'Budget management', 'Marketing and promotion', 'Logistics']",Alibaba Health Information Technology,Business,76.0,2021Q4,2.0,12.0,
189372.0,190730000000000.0,71.0,56.0,127.0,Intern,2022-02-16,10.0,Investment Banker,"A Financial Analyst conducts financial analysis, generates reports, and provides insights to support decision-making, budgeting, and financial planning.","['Financial analysis', 'Data analysis', 'Financial modeling']",PPL,Business,91.5,2022Q1,5.0,11.0,
189983.0,2547578634800256.0,61.0,57.0,118.0,Intern,2023-04-16,13.0,Marketing Manager,"Product Marketing Managers promote and market products or services. They create marketing strategies, conduct market research, develop messaging, and collaborate with cross-functional teams to launch and promote products effectively in the market.","['Product positioning and messaging', 'Market research and analysis', 'Product launch planning', 'Competitive analysis', 'Marketing collateral creation', 'Pricing strategies', 'Cross']",National Grid,Business,87.5,2023Q2,2.0,13.0,
190242.0,1901905606936112.0,70.0,55.0,125.0,Part-Time,2022-05-22,13.0,Marketing Analyst,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.","['Data analysis tools', 'SQL', 'Python', 'Data visualization tools', 'Tableau', 'Power', 'Statistical analysis', 'Data cleansing and transformation', 'Data modeling', 'Communication of data insights', 'Problem', 'Attention to detail', 'Business acumen']",Southwest Airlines,Business,90.0,2022Q2,0.0,14.0,
190362.0,2754438231375351.0,20.0,64.0,84.0,Temporary,2023-02-14,13.0,Sales Associate,"A Retail Sales Associate assists customers in retail environments, helping them find products, providing product information, and ensuring a positive shopping experience.","['Customer service', 'Sales techniques', 'Product knowledge', 'Cash handling', 'Communication skills']",Berkshire Hathaway,Business,74.0,2023Q1,3.0,12.0,
190460.0,997646000000000.0,38.0,61.0,99.0,Contract,2021-05-10,21.0,SEM Specialist,Paid Advertising Specialists manage paid advertising campaigns. They use platforms like Google Ads and social media advertising to reach target audiences and achieve marketing goals.,"['Google', 'Ads management', 'C campaign optimization', 'Keyword research', 'Ad copywriting', 'B testing', 'Conversion tracking']",Ferguson plc,Business,80.0,2021Q2,2.0,14.0,
190674.0,1334895752552565.0,34.0,58.0,92.0,Part-Time,2023-02-24,1.0,Operations Manager,"Supply Chain Managers manage the end-to-end supply chain process, from procurement to distribution. They optimize logistics, reduce costs, and ensure the efficient flow of products or services to meet customer demand.","['Supply chain logistics and management', 'Inventory control and procurement', 'Supplier relationship management', 'Data analysis and forecasting', 'Risk assessment and mitigation']",Lupin Limited,Business,75.0,2023Q1,3.0,8.0,
191073.0,1059221117031640.0,30.0,61.0,91.0,Part-Time,2021-08-10,12.0,Tax Consultant,"An International Tax Consultant focuses on tax matters related to international business operations, ensuring compliance with global tax laws and optimizing tax structures.","['International tax law knowledge', 'Transfer pricing', 'Cross', 'Tax treaties and agreements', 'Foreign tax credits', 'International tax compliance', 'Transfer pricing documentation', 'Multinational tax strategies', 'Client relationship management', 'Communication skills', 'Tax software proficiency']",Arrow Electronics,Business,76.0,2021Q3,2.0,15.0,
192335.0,1098148029177645.0,42.0,63.0,105.0,Temporary,2022-04-25,21.0,Digital Marketing Specialist,"Social Media Managers oversee an organizations social media presence. They create and schedule content, engage with followers, and analyze social media metrics to drive brand awareness and engagement.","['Social media platforms', 'Facebook', 'Twitter', 'Instagram', 'Content creation and scheduling', 'Social media analytics and insights', 'Community engagement', 'Paid social advertising']",NetEase,Business,84.0,2022Q2,0.0,8.0,
192603.0,1654153531056245.0,40.0,63.0,103.0,Intern,2022-02-24,21.0,Social Media Manager,"Social Media Analysts analyze social media data and metrics to provide insights and recommendations for improving social media strategies. They track performance, identify trends, and support data-driven decision-making.","['Social media analytics tools', 'Google', 'Analytics', 'Facebook', 'Insights', 'Data analysis and reporting', 'Social media', 'I measurement', 'Competitive analysis', 'Trend identification']",Bharti Airtel,Business,83.0,2022Q1,0.0,15.0,
193057.0,1070363397701243.0,40.0,55.0,95.0,Temporary,2022-07-08,26.0,Chemical Analyst,"As an Analytical Chemist, your primary responsibility is to analyze chemical compounds and substances using various laboratory techniques and equipment. You will conduct experiments, interpret results, and generate reports. Your role may involve developing analytical methods, maintaining lab equipment, and adhering to safety protocols to ensure accurate and reliable analyses.","['Analytical chemistry', 'Laboratory techniques', 'Instrumentation', 'Data analysis', 'Quality control', 'Sample preparation', 'Scientific software', 'Chem', 'Draw']",Regions Financial,Business,75.0,2022Q3,3.0,14.0,
193572.0,2340450754538562.0,61.0,57.0,118.0,Intern,2021-11-13,21.0,Digital Marketing Specialist,"Social Media Managers oversee an organizations social media presence. They create and schedule content, engage with followers, and analyze social media metrics to drive brand awareness and engagement.","['Social media platforms', 'Facebook', 'Twitter', 'Instagram', 'Content creation and scheduling', 'Social media analytics and insights', 'Community engagement', 'Paid social advertising']",Albertsons,Business,87.5,2021Q4,0.0,15.0,
194910.0,2215513432507044.8,36.0,62.0,98.0,Full-Time,2023-07-31,0.0,Human Resources Manager,"Talent Acquisition Managers oversee the recruitment and hiring process. They develop recruitment strategies, source candidates, conduct interviews, and collaborate with hiring managers to attract and hire qualified talent to meet the organizations staffing needs.","['Talent sourcing', 'Interviewing', 'Onboarding', 'Recruitment strategies', 'R software']",Deutsche Annington Immobilien SE (Now Vonovia SE),Business,80.0,2023Q3,3.0,15.0,
196398.0,608285000000000.0,38.0,60.0,98.0,Part-Time,2022-04-04,13.0,Account Manager,"A Sales Account Manager is responsible for building and maintaining relationships with clients, identifying their needs, and proposing tailored solutions to achieve sales targets.","['Account management', 'Sales strategy', 'Negotiation and closing skills']",William Hill plc,Business,79.0,2022Q2,2.0,15.0,
197174.0,887457000000000.0,29.0,65.0,94.0,Full-Time,2021-10-28,18.0,Customer Support Specialist,"Customer Success Managers focus on ensuring customer satisfaction and retention. They build relationships with clients, understand their needs, and work to maximize the value customers receive from products or services, ultimately driving customer success and loyalty.","['Customer relationship management', 'Onboarding and training', 'Customer feedback analysis', 'Retention strategies', 'Cross', 'Strong communication and empathy', 'Customer advocacy']",PBF Energy,Business,79.5,2021Q4,5.0,14.0,
197211.0,1303704790524615.0,37.0,60.0,97.0,Full-Time,2023-11-08,13.0,Sales Representative,"Outside Sales Representatives meet with potential customers in person to sell products or services. They build relationships, identify sales opportunities, and provide product information and solutions to meet the needs of clients and achieve sales goals.","['Sales prospecting and networking', 'Face', 'Territory management', 'Consultative selling', 'Relationship building', 'Sales tracking and reporting']",Bosch Group,Business,78.5,2023Q4,0.0,13.0,
198880.0,888817000000000.0,39.0,64.0,103.0,Contract,2021-09-24,0.0,HR Manager,"An Employee Development Manager focuses on employee growth and skill development, designing and implementing training programs to enhance employee capabilities and performance.","['Training and development', 'Performance management', 'Learning programs', 'Employee engagement', 'Coaching and mentoring']",Analog Devices,Business,83.5,2021Q3,4.0,10.0,
199886.0,2599393526208916.0,46.0,60.0,106.0,Full-Time,2022-08-02,10.0,Finance Manager,"Financial Planning Managers oversee financial planning services. They lead a team of financial planners, develop financial strategies, and ensure clients financial goals are met.","['Financial planning', 'Investment strategies', 'Team leadership', 'Wealth management', 'Client advisory skills']","Dr. Pepper Snapple Group, Inc.",Business,83.0,2022Q3,4.0,9.0,
200386.0,1096969468256878.0,75.0,55.0,130.0,Temporary,2022-07-18,7.0,Marketing Director,"Digital Marketing Directors lead digital marketing efforts. They develop and execute digital strategies, oversee campaigns, and measure performance to achieve marketing goals.","['Digital marketing strategy', 'Marketing analytics', 'Team leadership', 'Content marketing', 'O and', 'M proficiency']",Deutsche Lufthansa AG,Business,92.5,2022Q3,4.0,8.0,
200401.0,202262000000000.0,43.0,62.0,105.0,Intern,2022-09-20,21.0,Social Media Manager,"Social Media Strategists develop and execute social media strategies to achieve marketing goals. They analyze social media trends, create content calendars, and measure the effectiveness of social media campaigns.","['Social media marketing strategy development', 'Content planning and creation', 'Social media advertising and targeting', 'Data', 'Social media trends and platform updates']",CHS,Business,83.5,2022Q3,5.0,12.0,
200849.0,513531000000000.0,65.0,62.0,127.0,Contract,2022-05-26,18.0,Customer Success Manager,A Customer Support Specialist assists customers with inquiries or issues related to a companys products or services. They provide solutions and maintain customer satisfaction.,"['Customer service', 'Problem', 'Communication skills', 'Ticketing system usage', 'Product knowledge']",L&T Finance Holdings,Business,94.5,2022Q2,0.0,15.0,
201003.0,1923873133893526.0,68.0,56.0,124.0,Part-Time,2022-03-06,12.0,Financial Advisor,"Retirement Planners assist clients in planning for retirement, including savings strategies, pension options, and retirement income planning.","['Retirement planning', 'Social security', 'Investment products', 'Tax planning', 'Estate planning']",Great Wall Motors,Business,90.0,2022Q1,0.0,12.0,
202001.0,1901408717277436.0,73.0,56.0,129.0,Full-Time,2022-08-14,17.0,Procurement Specialist,"Procurement Coordinators assist in procurement activities, including vendor communication, purchase order processing, and inventory management.","['Procurement processes', 'Purchase order management', 'Vendor communication', 'Data analysis', 'Inventory control']",Berkshire Hathaway,Business,92.5,2022Q3,3.0,8.0,
202060.0,2467980450809135.0,55.0,65.0,120.0,Part-Time,2022-06-12,17.0,Procurement Manager,"Analyze procurement data, identify cost-saving opportunities, and support the procurement process.","['Procurement processes', 'Vendor assessment', 'Contract negotiation', 'Purchase order management', 'Spend analysis', 'Market research', 'Supplier relationship management', 'Data analysis', 'Problem', 'Attention to detail', 'Communication skills', 'Financial acumen']",Dominion Energy,Business,92.5,2022Q2,5.0,15.0,
204286.0,1004036969022177.0,55.0,62.0,117.0,Part-Time,2022-12-05,13.0,Business Analyst,"Data Business Analysts focus on data-related projects. They collect and analyze data, identify trends, and provide insights to support data-driven decision-making within the organization.","['Data analysis', 'Data modeling', 'Data visualization', 'Data tools', 'Tableau']",RWE AG,Business,89.5,2022Q4,3.0,8.0,
204455.0,375100000000000.0,49.0,64.0,113.0,Part-Time,2021-05-11,13.0,Sales Manager,"Lead and motivate sales teams, set sales targets, and develop sales strategies to meet goals.","['Sales leadership', 'Team management', 'Sales strategy and planning']",BHP Group,Business,88.5,2021Q2,3.0,9.0,
205599.0,1298501807556081.0,21.0,64.0,85.0,Temporary,2022-06-14,1.0,Operations Manager,"Supply Chain Managers manage the end-to-end supply chain process, from procurement to distribution. They optimize logistics, reduce costs, and ensure the efficient flow of products or services to meet customer demand.","['Supply chain logistics and management', 'Inventory control and procurement', 'Supplier relationship management', 'Data analysis and forecasting', 'Risk assessment and mitigation']",AMP Limited,Business,74.5,2022Q2,0.0,15.0,
205791.0,1901253397154310.0,60.0,65.0,125.0,Intern,2023-07-28,15.0,Project Coordinator,"Administrative Coordinators support administrative tasks, including data entry, scheduling, and document management, to enhance organizational efficiency.","['Office administration', 'Communication skills', 'Organizational skills', 'Time management', 'Microsoft', 'Office proficiency']",Eaton Corporation plc,Business,95.0,2023Q3,1.0,9.0,
205939.0,910134000000000.0,29.0,55.0,84.0,Contract,2021-10-15,13.0,Sales Consultant,"Sales Trainers develop and deliver training programs to sales teams. They teach sales techniques, product knowledge, and communication skills to improve the performance and effectiveness of sales representatives.","['Sales training', 'Sales coaching', 'Training program development', 'Sales techniques', 'Product knowledge', 'Presentation skills']",Ball,Business,69.5,2021Q4,2.0,9.0,
206379.0,2402874616839933.0,65.0,57.0,122.0,Contract,2023-01-03,0.0,HR Generalist,"HR Coordinators assist in HR functions such as recruitment, onboarding, and employee record maintenance. They often handle administrative tasks, organize training programs, and provide support to the HR department in various ways.","['Human resources', 'Recruitment', 'Employee onboarding', 'Information', 'Systems', 'Record keeping', 'Communication skills']",Ross Stores,Business,89.5,2023Q1,1.0,9.0,
207838.0,1339345554581383.0,51.0,56.0,107.0,Intern,2023-02-05,17.0,Procurement Manager,"Analyze procurement data, identify cost-saving opportunities, and support the procurement process.","['Procurement processes', 'Vendor assessment', 'Contract negotiation', 'Purchase order management', 'Spend analysis', 'Market research', 'Supplier relationship management', 'Data analysis', 'Problem', 'Attention to detail', 'Communication skills', 'Financial acumen']",BMW Group,Business,81.5,2023Q1,3.0,12.0,
207909.0,599376000000000.0,62.0,55.0,117.0,Contract,2021-11-29,13.0,Pharmaceutical Sales Representative,"Medical Sales Specialists focus on selling medical devices, pharmaceuticals, or healthcare products to healthcare professionals and institutions.","['Medical product knowledge', 'Understanding of healthcare regulations', 'Relationship building with healthcare professionals', 'Sales forecasting and planning', 'Medical sales techniques']",Guardian Life Ins. Co. of America,Business,86.0,2021Q4,0.0,10.0,
208041.0,734340000000000.0,68.0,57.0,125.0,Full-Time,2022-12-14,13.0,Personal Assistant,"Personal Secretaries provide administrative support to individuals or executives. They manage schedules, handle correspondence, and assist with various tasks to ensure efficiency.","['Administrative support', 'Calendar management', 'Communication skills', 'Time management', 'Organizational skills', 'Confidentiality']",Rightmove,Business,91.0,2022Q4,2.0,12.0,
208153.0,1571073030919638.0,19.0,63.0,82.0,Part-Time,2023-09-14,21.0,Social Media Coordinator,"Create engaging and relevant content, such as articles, videos, or social media posts, to promote brands or products.","['Content creation', 'Content marketing', 'Social media management', 'O optimization', 'Creative storytelling', 'Audience engagement', 'Analytics and reporting', 'Adaptability', 'Communication skills', 'Creativity']",PNC Financial Services Group,Business,72.5,2023Q3,5.0,9.0,
208321.0,2081915919695610.0,17.0,64.0,81.0,Contract,2022-01-20,21.0,Social Media Manager,"Social Media Analysts analyze social media data and metrics to provide insights and recommendations for improving social media strategies. They track performance, identify trends, and support data-driven decision-making.","['Social media analytics tools', 'Google', 'Analytics', 'Facebook', 'Insights', 'Data analysis and reporting', 'Social media', 'I measurement', 'Competitive analysis', 'Trend identification']",Walgreens Boots Alliance,Business,72.5,2022Q1,2.0,12.0,
208335.0,1624287155012764.0,32.0,60.0,92.0,Intern,2022-04-06,20.0,Office Manager,"Administrative Managers oversee office operations. They manage administrative staff, coordinate tasks, and ensure smooth office functioning to support the organizations goals.","['Administrative leadership', 'Office management', 'Staff supervision', 'Budgeting and financial management', 'Process improvement', 'Communication skills']",United Parcel Service,Business,76.0,2022Q2,2.0,13.0,
208573.0,866482000000000.0,25.0,61.0,86.0,Part-Time,2023-05-29,7.0,Marketing Director,"Digital Marketing Directors lead digital marketing efforts. They develop and execute digital strategies, oversee campaigns, and measure performance to achieve marketing goals.","['Digital marketing strategy', 'Marketing analytics', 'Team leadership', 'Content marketing', 'O and', 'M proficiency']",Goodman Group,Business,73.5,2023Q2,4.0,14.0,
210222.0,2438291093364094.0,68.0,59.0,127.0,Part-Time,2023-05-20,10.0,Financial Controller,"Finance Managers oversee an organizations financial operations, including budgeting, financial reporting, and investment management. They analyze financial data, make strategic financial decisions, and ensure compliance with financial regulations.","['Financial management', 'Budgeting', 'Financial analysis', 'Financial reporting', 'Risk management', 'Financial software', 'Excel', 'Quick', 'Books', 'Strategic planning']",Peter Kiewit Sons,Business,93.0,2023Q2,3.0,15.0,
210518.0,228285000000000.0,26.0,65.0,91.0,Temporary,2022-04-01,12.0,Financial Advisor,"Retirement Planners assist clients in planning for retirement, including savings strategies, pension options, and retirement income planning.","['Retirement planning', 'Social security', 'Investment products', 'Tax planning', 'Estate planning']",Jacobs Solutions,Business,78.0,2022Q2,4.0,10.0,
210522.0,2845327989980089.0,28.0,55.0,83.0,Temporary,2022-07-06,7.0,Marketing Analyst,"Analyze digital marketing campaigns, track performance metrics, and optimize online marketing strategies.","['Digital marketing strategies', 'Analytics and reporting', 'O and', 'Social media marketing', 'Email marketing', 'Data interpretation', 'Marketing automation tools', 'B testing', 'Communication skills', 'Problem', 'Attention to detail', 'Marketing knowledge']",State Street,Business,69.0,2022Q3,0.0,9.0,
210764.0,2295084957992816.0,50.0,55.0,105.0,Intern,2022-01-12,12.0,Financial Advisor,"Retirement Planners assist clients in planning for retirement, including savings strategies, pension options, and retirement income planning.","['Retirement planning', 'Social security', 'Investment products', 'Tax planning', 'Estate planning']",InterContinental Hotels Group,Business,80.0,2022Q1,3.0,9.0,
210853.0,175185000000000.0,33.0,62.0,95.0,Part-Time,2022-12-31,13.0,Personal Assistant,"Personal Secretaries provide administrative support to individuals or executives. They manage schedules, handle correspondence, and assist with various tasks to ensure efficiency.","['Administrative support', 'Calendar management', 'Communication skills', 'Time management', 'Organizational skills', 'Confidentiality']",JPMorgan Chase,Business,78.5,2022Q4,4.0,10.0,
212289.0,2798341513565300.0,37.0,58.0,95.0,Contract,2021-09-10,13.0,Market Research Analyst,"A Market Researcher gathers and analyzes market data to provide insights on consumer behavior, market trends, and competitor activities, aiding in informed business decisions.","['Market research methodologies', 'Data collection and analysis', 'Industry knowledge']",Coterra Energy,Business,76.5,2021Q3,1.0,9.0,
213956.0,2098046405733352.0,28.0,59.0,87.0,Full-Time,2023-05-04,10.0,Accountant,"Financial Accountants handle financial records, prepare financial statements, and ensure compliance with accounting standards. They analyze financial data to provide accurate financial reports and support decision-making within the organization.","['Financial reporting', 'Accounting software', 'Quick', 'Books', 'Auditing', 'P knowledge']",Citigroup,Business,73.0,2023Q2,2.0,8.0,
214009.0,862427000000000.0,25.0,63.0,88.0,Temporary,2023-07-15,15.0,Project Manager,"The Construction Project Manager oversees and manages construction projects, ensuring they are completed on time and within budget. They coordinate with contractors, architects, and other stakeholders to ensure successful project delivery.","['Construction management', 'Budgeting', 'Contract negotiation', 'Safety regulations']",Equitable Holdings,Business,75.5,2023Q3,4.0,10.0,
214444.0,1194405882055022.0,50.0,56.0,106.0,Intern,2021-06-12,13.0,Research Analyst,"A Market Research Analyst gathers and analyzes data to provide insights into market trends, consumer behavior, and competitive landscapes. They help businesses make informed decisions.","['Market research methodologies', 'Data collection and analysis', 'Consumer behavior analysis', 'Competitor analysis', 'Survey design and analysis', 'Statistical analysis software', 'SPSS', 'SAS', 'Data visualization', 'Trend analysis', 'Report writing', 'Communication skills', 'Attention to detail']",Linde plc,Business,81.0,2021Q2,0.0,8.0,
214813.0,642459000000000.0,63.0,55.0,118.0,Temporary,2021-11-11,18.0,Customer Service Manager,"Customer Support Managers oversee a team of customer support representatives. They set performance goals, resolve complex customer issues, and develop strategies to improve customer satisfaction and the efficiency of support operations.","['Customer support', 'Team leadership', 'Customer satisfaction', 'Issue resolution', 'Performance metrics', 'Training and development']",Vonovia SE,Business,86.5,2021Q4,2.0,10.0,
215126.0,1196942564297588.0,43.0,64.0,107.0,Temporary,2022-12-28,13.0,Personal Assistant,"Personal Secretaries provide administrative support to individuals or executives. They manage schedules, handle correspondence, and assist with various tasks to ensure efficiency.","['Administrative support', 'Calendar management', 'Communication skills', 'Time management', 'Organizational skills', 'Confidentiality']",Corteva,Business,85.5,2022Q4,0.0,15.0,
215753.0,523821000000000.0,56.0,64.0,120.0,Full-Time,2022-08-10,21.0,SEM Specialist,Paid Advertising Specialists manage paid advertising campaigns. They use platforms like Google Ads and social media advertising to reach target audiences and achieve marketing goals.,"['Google', 'Ads management', 'C campaign optimization', 'Keyword research', 'Ad copywriting', 'B testing', 'Conversion tracking']",Anheuser-Busch InBev SA/NV,Business,92.0,2022Q3,1.0,12.0,
217462.0,2505917625962134.0,28.0,60.0,88.0,Part-Time,2022-07-27,21.0,Digital Marketing Specialist,"Social Media Managers oversee an organizations social media presence. They create and schedule content, engage with followers, and analyze social media metrics to drive brand awareness and engagement.","['Social media platforms', 'Facebook', 'Twitter', 'Instagram', 'Content creation and scheduling', 'Social media analytics and insights', 'Community engagement', 'Paid social advertising']",KLA,Business,74.0,2022Q3,2.0,11.0,
218228.0,2399371792644712.0,23.0,62.0,85.0,Intern,2023-06-02,26.0,Business Analyst,"IT Business Analysts bridge the gap between business needs and technology solutions. They analyze business processes, gather requirements, and create solutions that align with organizational goals.","['Business process analysis', 'Requirement gathering', 'Data analysis', 'Communication skills']",Guardian Life Ins. Co. of America,Business,73.5,2023Q2,0.0,14.0,
218542.0,302253000000000.0,44.0,65.0,109.0,Part-Time,2023-06-06,18.0,Customer Success Manager,"An Account Manager builds and maintains relationships with clients or customers, ensuring their needs are met and promoting products or services to drive revenue and growth.","['Account management', 'Customer relationship management', 'Sales and negotiation', 'Business development', 'Client needs analysis']",UGI,Business,87.0,2023Q2,5.0,11.0,
219283.0,2040532156703139.2,70.0,56.0,126.0,Temporary,2021-11-12,28.0,SEO Specialist,"Technical SEO Specialists optimize website infrastructure, addressing issues like site speed, mobile-friendliness, and structured data to enhance search engine visibility.","['Technical', 'O audits', 'Website crawl analysis', 'Schema markup', 'L sitemaps', 'Canonicalization']",Divi's Laboratories,Business,91.0,2021Q4,0.0,14.0,
219303.0,2863308677747565.0,67.0,60.0,127.0,Contract,2023-09-07,0.0,Customer Success Manager,"An Onboarding Specialist helps new employees integrate into the company. They facilitate orientation, training, and ensure a smooth transition into their roles.","['Onboarding process management', 'New employee orientation', 'Training and development', 'R policies and procedures', 'Employee engagement strategies']",Sonic Healthcare,Business,93.5,2023Q3,1.0,15.0,
