Unnamed: 0,Job Id,Salary Range (K),Min Salary (K),Max Salary (K),Work Type,Job Posting Date,Predicted Industry,Job Title,Job Description,skills,Company,Broader Category,Average Salary (K),Year-Quarter,Job Minimum Experience,Job Maximum Experience,Job URL
845811.0,1352929683876157.0,66.0,55.0,121.0,Part-Time,2023-02-20,2.0,IT Manager,"An Infrastructure Manager is responsible for the operation and maintenance of an organizations IT infrastructure, including servers, networks, and data centers.","['Network administration', 'System administration', 'Virtualization technologies', 'Mware', 'Hyper', 'Storage management', 'T security', 'Disaster recovery planning', 'Capacity planning', 'Monitoring and troubleshooting', 'Cloud infrastructure', 'AWS', 'Azure', 'Vendor management']",VF,Information Technology,88.0,2023Q1,4.0,8.0,
846476.0,223572000000000.0,32.0,61.0,93.0,Full-Time,2022-06-16,16.0,Software Engineer,"DevOps Engineers focus on automating and streamlining the development and deployment processes. They work to improve collaboration between development and IT operations, implementing tools and practices for continuous integration and continuous delivery (CI/CD).","['Automation and scripting', 'Python', 'Bash', 'Continuous', 'Integration', 'Continuous', 'Deployment', 'CI', 'CD', 'Containerization', 'Docker', 'Kubernetes', 'Infrastructure as', 'Code', 'Terraform', 'Ansible', 'Cloud platforms', 'AWS', 'Azure', 'GCP', 'Monitoring and troubleshooting skills']",Analog Devices,Information Technology,77.0,2022Q2,4.0,14.0,
846863.0,414199000000000.0,54.0,65.0,119.0,Temporary,2022-03-01,23.0,Network Administrator,"Design, implement, and maintain computer networks, troubleshoot network issues, and ensure network performance and security.","['Network infrastructure design', 'Routing and switching', 'Network protocols', 'TCP', 'IP', 'Cisco or', 'Juniper certifications', 'Troubleshooting and diagnostics', 'Security protocols', 'Wireless networking', 'Network monitoring', 'Collaboration', 'Problem', 'Attention to detail']",Alaska Air Group,Information Technology,92.0,2022Q1,5.0,13.0,
848929.0,2875135137045838.0,20.0,62.0,82.0,Full-Time,2023-08-06,2.0,Systems Analyst,"An IT Analyst assesses and analyzes IT systems, identifying areas for improvement, implementing technology solutions, and providing technical support to users and departments.","['T systems analysis', 'Troubleshooting', 'T support and documentation']",McDonald's,Information Technology,72.0,2023Q3,0.0,15.0,
850239.0,2149591042048820.8,41.0,59.0,100.0,Contract,2022-03-25,5.0,Graphic Designer,"UI/UX Designers focus on creating user-friendly and visually appealing interfaces for digital products. They conduct user research, design wireframes and prototypes, and collaborate with development teams to ensure a seamless and enjoyable user experience.","['User interface', 'UI', 'User experience', 'UX', 'Wireframing and prototyping tools', 'Sketch', 'Figma', 'Usability testing', 'Information architecture', 'Interaction design', 'Mobile and responsive design']",Seek Limited,Information Technology,79.5,2022Q1,4.0,8.0,
850844.0,1295251420511261.0,20.0,64.0,84.0,Part-Time,2022-02-08,2.0,Software Architect,"A Solution Architect designs and develops effective solutions for complex business problems, leveraging technology and aligning them with the organizations goals and objectives.","['Solution design', 'Technical architecture', 'Cloud computing and software development knowledge']",Old Republic International,Information Technology,74.0,2022Q1,5.0,10.0,
851769.0,1038813203362099.0,48.0,59.0,107.0,Contract,2022-03-18,27.0,Administrative Assistant,"Support high-level executives by managing schedules, coordinating meetings, and handling various administrative tasks.","['Calendar management', 'Travel coordination', 'Meeting scheduling', 'Correspondence and communication', 'Office organization', 'Confidentiality', 'Time management', 'Problem', 'Attention to detail', 'Communication skills', 'Technology proficiency', 'Office']",New Oriental Education & Technology Group,Information Technology,83.0,2022Q1,2.0,11.0,
851938.0,294999000000000.0,68.0,61.0,129.0,Part-Time,2022-09-24,6.0,Data Analyst,"Business Intelligence Analysts gather and analyze data to provide valuable insights to support decision-making within an organization. They create reports, dashboards, and data visualizations to help stakeholders understand trends, patterns, and opportunities in the data.","['Data analysis and visualization tools', 'Tableau', 'Power', 'L and database querying', 'Business intelligence concepts', 'Data modeling and reporting', 'Strong analytical and problem', 'Data']",Olin,Information Technology,95.0,2022Q3,3.0,14.0,
853176.0,3071197922819899.0,19.0,62.0,81.0,Contract,2022-08-04,8.0,Software Tester,"A Quality Assurance Analyst tests software and products to ensure they meet quality standards. They identify defects, report issues, and work with development teams to resolve problems.","['Quality assurance processes', 'Testing methodologies', 'Bug tracking and reporting', 'Test case development', 'Regression testing']",Kyndryl Holdings,Information Technology,71.5,2022Q3,2.0,9.0,
853571.0,1438941900601405.0,18.0,63.0,81.0,Temporary,2023-02-22,6.0,Data Analyst,"Data Scientists use their expertise in data analysis and machine learning to extract valuable insights and predictions from data. They build and train models, conduct statistical analysis, and communicate findings to drive data-driven decision-making in the organization.","['Machine learning algorithms and libraries', 'Tensor', 'Flow', 'Py', 'Torch', 'Statistical analysis and modeling', 'Data preprocessing and cleaning', 'Big data technologies', 'Hadoop', 'Spark', 'Data visualization', 'Strong programming skills', 'Python']",Kimberly-Clark,Information Technology,72.0,2023Q1,2.0,10.0,
855040.0,877388000000000.0,39.0,58.0,97.0,Temporary,2022-06-22,8.0,QA Analyst,"Software QA Testers ensure the quality of software products by designing and executing test cases, identifying defects, and reporting issues to developers. They play a critical role in ensuring software reliability and functionality.","['Software quality assurance', 'Test planning', 'Test case design', 'Test execution', 'Defect tracking', 'Test automation', 'Selenium']",Micro Focus International,Information Technology,77.5,2022Q2,2.0,15.0,
858595.0,1241121603874380.0,34.0,65.0,99.0,Contract,2023-03-24,8.0,QA Analyst,Automation Test Engineers develop automated test scripts and frameworks to streamline and enhance the testing process. They focus on automating repetitive tests to improve efficiency and maintain test consistency.,"['Test automation', 'Test framework development', 'Continuous integration', 'Scripting languages', 'Python', 'Test reporting', 'Code review']",Raytheon Technologies,Information Technology,82.0,2023Q1,3.0,10.0,
858661.0,3085244494936527.0,20.0,63.0,83.0,Intern,2022-03-13,6.0,Administrative Assistant,"Accurately input and maintain data in databases or spreadsheets, ensuring data integrity and organization.","['Data entry accuracy and speed', 'Database software', 'Microsoft', 'Access', 'Excel', 'Attention to detail', 'Time management', 'Organization', 'Multitasking', 'Keyboarding skills', 'Data verification', 'Problem', 'Communication skills', 'Computer proficiency']",Constellation Energy,Information Technology,73.0,2022Q1,5.0,11.0,
860417.0,42944100000000.0,35.0,61.0,96.0,Contract,2021-03-12,16.0,Software Engineer,"A Backend Developer is tasked with building and maintaining the server-side logic and database infrastructure of web applications. They work on the core functionality, data storage, and server communication to ensure the application runs smoothly and efficiently.","['Proficiency in one or more backend programming languages', 'Java', 'Python', 'Node', 'Ruby', 'I development', 'Database management', 'L or', 'No', 'Server management and deployment', 'Security best practices', 'Knowledge of web frameworks', 'Express', 'Django']",Zoetis,Information Technology,78.5,2021Q1,3.0,14.0,
860654.0,2723494173861985.0,25.0,62.0,87.0,Intern,2022-10-26,16.0,Database Developer,"SQL Database Developers design, implement, and maintain relational databases using SQL (Structured Query Language). They write queries, optimize database performance, and ensure data integrity and security.","['SQL', 'Structured', 'Query', 'Language', 'Database design', 'Query optimization', 'Data modeling', 'Database maintenance', 'Problem']",Cognizant Technology Solutions,Information Technology,74.5,2022Q4,3.0,12.0,
861970.0,446803000000000.0,45.0,61.0,106.0,Contract,2021-05-11,6.0,Executive Assistant,"A Personal Assistant provides administrative support to individuals or executives. Their duties include managing schedules, arranging meetings, handling correspondence, and performing various tasks to enhance efficiency.","['Organizational and time management skills', 'Calendar and appointment management', 'Communication and correspondence', 'Travel coordination', 'Discretion and confidentiality']",DaVita,Information Technology,83.5,2021Q2,5.0,8.0,
862470.0,1598612438979733.0,39.0,62.0,101.0,Full-Time,2023-03-09,23.0,Network Engineer,"Network Administrators manage an organizations computer networks. They configure, monitor, and maintain network infrastructure, ensuring optimal performance and security.","['Network management', 'Troubleshooting', 'Network security', 'T certifications', 'CCNA']",Vulcan Materials,Information Technology,81.5,2023Q1,5.0,10.0,
862852.0,1569920808330831.0,46.0,58.0,104.0,Contract,2021-09-27,5.0,UX Researcher,Evaluate and improve the usability of websites and applications through user testing and analysis.,"['Usability evaluation', 'User interface assessment', 'Usability testing tools and techniques']",Coal India Limited,Information Technology,81.0,2021Q3,2.0,10.0,
863192.0,165248000000000.0,43.0,60.0,103.0,Part-Time,2023-01-02,25.0,Software Architect,"An Enterprise Architect oversees the overall IT infrastructure, ensuring it supports business processes, and develops strategies to enhance the organizations technology landscape.","['Enterprise architecture', 'Business strategy alignment', 'T governance and compliance']",Newell Brands,Information Technology,81.5,2023Q1,5.0,15.0,
864174.0,2695294914996898.0,67.0,60.0,127.0,Part-Time,2023-07-04,23.0,Network Analyst,"Network Performance Analysts monitor and optimize network performance. They collect and analyze network data, identify issues, and implement solutions to enhance network speed, reliability, and efficiency.","['Network performance analysis', 'Network monitoring tools', 'Wireshark', 'Troubleshooting', 'Capacity planning', 'Data analysis', 'Network protocols']",UnitedHealth Group,Information Technology,93.5,2023Q3,4.0,12.0,
864676.0,1907892999436122.0,51.0,57.0,108.0,Part-Time,2023-06-01,8.0,Software Tester,"A Quality Assurance Analyst tests software and products to ensure they meet quality standards. They identify defects, report issues, and work with development teams to resolve problems.","['Quality assurance processes', 'Testing methodologies', 'Bug tracking and reporting', 'Test case development', 'Regression testing']",Hargreaves Lansdown,Information Technology,82.5,2023Q2,0.0,10.0,
864683.0,3065579147110019.0,36.0,61.0,97.0,Temporary,2022-03-28,23.0,Network Engineer,"Network Administrators manage an organizations computer networks. They configure, monitor, and maintain network infrastructure, ensuring optimal performance and security.","['Network management', 'Troubleshooting', 'Network security', 'T certifications', 'CCNA']",British American Tobacco,Information Technology,79.0,2022Q1,3.0,13.0,
864699.0,1508880286334768.0,59.0,62.0,121.0,Part-Time,2021-09-29,2.0,Network Technician,"Network Security Specialists focus on network security. They implement security measures, monitor for threats, and respond to security incidents to protect network integrity.","['Network security', 'Cybersecurity', 'Intrusion detection', 'Security analysis', 'Firewall management']","Dr. Pepper Snapple Group, Inc.",Information Technology,91.5,2021Q3,0.0,13.0,
864992.0,1550166060187067.0,27.0,63.0,90.0,Part-Time,2023-04-07,5.0,Software Engineer,"A Frontend Developer is responsible for designing and implementing user interfaces for web applications. They collaborate with designers to create visually appealing and responsive web pages, ensuring a seamless user experience across different devices and browsers.","['Proficiency in', 'CSS', 'Java', 'Script', 'Experience with frontend frameworks like', 'React', 'Angular', 'Vue', 'Responsive web design', 'Cross', 'Version control', 'Git', 'Frontend performance optimization']",United Services Automobile Assn.,Information Technology,76.5,2023Q2,0.0,13.0,
865295.0,1351054437915574.0,59.0,64.0,123.0,Contract,2022-06-28,8.0,QA Analyst,"Performance Testing Specialists assess the performance of software applications by conducting load, stress, and scalability tests. They identify bottlenecks, optimize performance, and ensure software can handle user demands effectively.","['Performance testing', 'Load testing', 'Stress testing', 'Test scenarios', 'Performance monitoring', 'Benchmarking', 'Performance analysis']",China Evergrande Group,Information Technology,93.5,2022Q2,0.0,15.0,
865683.0,1654456172900898.0,27.0,61.0,88.0,Contract,2022-03-01,8.0,Quality Assurance Analyst,"Test Automation Engineers automate testing processes using scripts and tools. They design and maintain automated test suites to streamline testing efforts, improve efficiency, and enhance software quality.","['Test automation frameworks and tools', 'Scripting and programming languages', 'Python', 'Java', 'Continuous integration and continuous testing', 'CI', 'CT', 'Test script development and maintenance', 'Test environment setup and management']",Pacific Life,Information Technology,74.5,2022Q1,4.0,12.0,
866107.0,896993000000000.0,29.0,60.0,89.0,Contract,2023-02-26,8.0,QA Analyst,Automation Test Engineers develop automated test scripts and frameworks to streamline and enhance the testing process. They focus on automating repetitive tests to improve efficiency and maintain test consistency.,"['Test automation', 'Test framework development', 'Continuous integration', 'Scripting languages', 'Python', 'Test reporting', 'Code review']",TAG Immobilien AG,Information Technology,74.5,2023Q1,3.0,12.0,
866463.0,335171000000000.0,66.0,58.0,124.0,Temporary,2023-03-22,5.0,UX/UI Designer,"User Experience Designers create intuitive and user-friendly digital interfaces. They conduct user research, design prototypes, and work to enhance the overall user experience of websites and applications.","['User', 'I design tools', 'Sketch', 'Adobe', 'Wireframing and prototyping', 'Usability testing and user research', 'Information architecture and user flows']",Walmart,Information Technology,91.0,2023Q1,0.0,15.0,
867041.0,1664614158966965.0,50.0,56.0,106.0,Full-Time,2022-05-17,5.0,UX Researcher,"Conduct user research to understand customer needs, preferences, and behaviors to inform product development.","['User research methods', 'Usability testing', 'Data analysis and interpretation']",Dr. Reddy's Laboratories,Information Technology,81.0,2022Q2,5.0,11.0,
867055.0,232653000000000.0,17.0,63.0,80.0,Temporary,2023-03-19,6.0,Data Engineer,"An ETL Developer specializes in designing and implementing Extract, Transform, Load (ETL) processes to move and transform data between systems, supporting data integration and analytics.","['ETL', 'Extract', 'Transform', 'Load', 'Data integration', 'L and scripting languages']",Jacobs Solutions,Information Technology,71.5,2023Q1,5.0,10.0,
867754.0,1126899539447906.0,44.0,65.0,109.0,Contract,2022-01-25,5.0,UI Developer,A Front-End Developer specializes in creating the user interface and user experience of websites or applications. They code and design elements that users interact with directly.,"['Front', 'CSS', 'Java', 'Script', 'Responsive design', 'Web performance optimization', 'Cross']",Jubilant Foodworks,Information Technology,87.0,2022Q1,1.0,11.0,
868312.0,1386267247288160.0,26.0,57.0,83.0,Full-Time,2022-10-29,5.0,Graphic Designer,"Web Graphic Designers create visually appealing graphics, images, and layouts for websites. They work closely with web developers and UI/UX designers to ensure that web content is aesthetically pleasing, on-brand, and engaging to users.","['Graphic design tools', 'Adobe', 'Creative', 'Suite', 'Web design principles', 'User interface', 'UI', 'Visual communication', 'Typography', 'Creativity and artistic skills']",Sun Pharmaceutical Industries,Information Technology,70.0,2022Q4,4.0,13.0,
870612.0,2815491258560233.0,22.0,60.0,82.0,Temporary,2022-11-01,6.0,Data Engineer,"An ETL Developer specializes in designing and implementing Extract, Transform, Load (ETL) processes to move and transform data between systems, supporting data integration and analytics.","['ETL', 'Extract', 'Transform', 'Load', 'Data integration', 'L and scripting languages']",American Family Insurance Group,Information Technology,71.0,2022Q4,0.0,12.0,
871498.0,309524000000000.0,44.0,61.0,105.0,Part-Time,2022-11-29,5.0,Web Designer,"E-commerce Web Designers specialize in designing and optimizing online stores and shopping websites. They focus on user experience, product presentation, and conversion rate optimization to drive online sales and customer engagement.","['I design', 'Shopping cart integration', 'Payment gateway integration', 'Mobile responsiveness', 'Shopify']",Science Applications International,Information Technology,83.0,2022Q4,2.0,8.0,
871777.0,890420000000000.0,63.0,57.0,120.0,Full-Time,2021-10-14,5.0,UX/UI Designer,"User Experience Designers create intuitive and user-friendly digital interfaces. They conduct user research, design prototypes, and work to enhance the overall user experience of websites and applications.","['User', 'I design tools', 'Sketch', 'Adobe', 'Wireframing and prototyping', 'Usability testing and user research', 'Information architecture and user flows']",Blackstone,Information Technology,88.5,2021Q4,0.0,10.0,
872134.0,2793959015067896.0,44.0,65.0,109.0,Contract,2022-08-30,8.0,QA Analyst,"Software QA Testers ensure the quality of software products by designing and executing test cases, identifying defects, and reporting issues to developers. They play a critical role in ensuring software reliability and functionality.","['Software quality assurance', 'Test planning', 'Test case design', 'Test execution', 'Defect tracking', 'Test automation', 'Selenium']",Citigroup,Information Technology,87.0,2022Q3,0.0,13.0,
873835.0,1109265980932564.0,29.0,65.0,94.0,Full-Time,2022-09-12,2.0,Network Technician,"Network Security Specialists focus on network security. They implement security measures, monitor for threats, and respond to security incidents to protect network integrity.","['Network security', 'Cybersecurity', 'Intrusion detection', 'Security analysis', 'Firewall management']",Kimberly-Clark,Information Technology,79.5,2022Q3,3.0,13.0,
874369.0,305856000000000.0,46.0,62.0,108.0,Part-Time,2023-11-08,16.0,Java Developer,"Java Backend Developers specialize in building the server-side components of software applications using Java. They work on database integration, server logic, and performance optimization to ensure efficient and reliable backend functionality.","['Backend development', 'Tful', 'Is', 'Database integration', 'Java', 'Enterprise', 'Edition', 'Performance optimization', 'Version control', 'Git']",Zee Entertainment Enterprises,Information Technology,85.0,2023Q4,0.0,11.0,
874640.0,2078573350471268.8,48.0,58.0,106.0,Full-Time,2023-09-09,5.0,Web Designer,"Frontend Web Designers create the visual elements and user interfaces of websites. They use HTML, CSS, and JavaScript to design responsive, user-friendly web pages, ensuring a seamless and visually appealing online experience.","['Frontend web development', 'Responsive design', 'User interface', 'UI', 'Adobe', 'Creative', 'Suite', 'Collaboration skills']",ConocoPhillips,Information Technology,82.0,2023Q3,5.0,13.0,
875116.0,1563667181974495.0,59.0,60.0,119.0,Contract,2023-12-01,2.0,IT Support Specialist,"IT Systems Administrators manage and maintain an organizations IT infrastructure, including servers, networks, and security systems.","['Network administration', 'System and server maintenance', 'Cybersecurity knowledge', 'Backup and recovery', 'T project management skills']",AutoZone,Information Technology,89.5,2023Q4,0.0,14.0,
875207.0,1836699895612332.0,64.0,60.0,124.0,Intern,2022-10-10,6.0,Interior Designer,"A Hospitality Interior Designer specializes in creating inviting and functional interiors for hotels, restaurants, and other hospitality establishments.","['Hospitality interior design', 'Hotel and restaurant design', 'Branding and theme integration', 'Customer experience design']",KeyCorp,Information Technology,92.0,2022Q4,5.0,14.0,
875776.0,2263468718555306.0,28.0,55.0,83.0,Intern,2022-01-07,6.0,Data Analyst,"Business Intelligence Analysts gather and analyze data to provide valuable insights to support decision-making within an organization. They create reports, dashboards, and data visualizations to help stakeholders understand trends, patterns, and opportunities in the data.","['Data analysis and visualization tools', 'Tableau', 'Power', 'L and database querying', 'Business intelligence concepts', 'Data modeling and reporting', 'Strong analytical and problem', 'Data']",Kohl's,Information Technology,69.0,2022Q1,2.0,14.0,
875943.0,1272676202995834.0,47.0,58.0,105.0,Intern,2023-09-13,5.0,UI Developer,A Front-End Developer specializes in creating the user interface and user experience of websites or applications. They code and design elements that users interact with directly.,"['Front', 'CSS', 'Java', 'Script', 'Responsive design', 'Web performance optimization', 'Cross']",Insight Enterprises,Information Technology,81.5,2023Q3,3.0,11.0,
876775.0,371609000000000.0,47.0,56.0,103.0,Contract,2021-11-16,5.0,UX/UI Designer,Interaction Designers specialize in designing user interactions within digital interfaces. They create meaningful and engaging user experiences by considering user behaviors and system responses.,"['Interaction design principles', 'User behavior and psychology', 'Wireframing and prototyping tools', 'Animation and micro', 'Collaborative design processes']",PNC Financial Services Group,Information Technology,79.5,2021Q4,4.0,10.0,
877098.0,949401000000000.0,69.0,58.0,127.0,Intern,2021-01-11,2.0,IT Support Specialist,"Help Desk Support Specialists provide technical assistance and support to end-users, resolving IT issues and ensuring smooth operations.","['Technical troubleshooting', 'Customer service and communication', 'Ticketing system usage', 'Basic', 'T knowledge', 'Problem']",Tencent Holdings,Information Technology,92.5,2021Q1,3.0,8.0,
877574.0,1366533456705448.0,61.0,65.0,126.0,Temporary,2022-01-02,5.0,UX/UI Designer,"User Experience Designers create intuitive and user-friendly digital interfaces. They conduct user research, design prototypes, and work to enhance the overall user experience of websites and applications.","['User', 'I design tools', 'Sketch', 'Adobe', 'Wireframing and prototyping', 'Usability testing and user research', 'Information architecture and user flows']",Vonovia SE,Information Technology,95.5,2022Q1,2.0,14.0,
877968.0,2392684042834681.0,30.0,59.0,89.0,Full-Time,2021-07-11,5.0,UI Developer,A UX/UI Designer focuses on enhancing user experiences by designing intuitive interfaces. They consider user needs and preferences to create visually appealing and functional designs.,"['User experience', 'UX', 'User interface', 'UI', 'Wireframing and prototyping', 'Usability testing', 'Design tools like', 'Sketch or', 'Figma']",News Corp.,Information Technology,74.0,2021Q3,4.0,15.0,
878214.0,1605687731995189.0,64.0,57.0,121.0,Temporary,2023-02-05,16.0,Database Administrator,"A Database Developer designs, develops, and maintains databases. They create efficient data structures, write queries, and ensure data security and integrity.","['Database design and development', 'L and database querying', 'Data modeling', 'Programming languages', 'Java', 'Python', 'Data security and privacy regulations knowledge']",Adani Ports and Special Economic Zone,Information Technology,89.0,2023Q1,3.0,8.0,
879850.0,2185307476151986.0,24.0,64.0,88.0,Full-Time,2022-01-10,8.0,Software Tester,An Automation Tester uses automated testing tools to verify the functionality and performance of software applications. They create and execute automated test scripts.,"['Test automation tools', 'Selenium', 'Appium', 'Scripting languages', 'Python', 'Java', 'Test framework development', 'Continuous integration tools', 'Test data management']",Tata Consultancy Services (TCS),Information Technology,76.0,2022Q1,0.0,12.0,
880213.0,121067000000000.0,74.0,56.0,130.0,Temporary,2023-04-09,2.0,Software Architect,"A Solution Architect designs and develops effective solutions for complex business problems, leveraging technology and aligning them with the organizations goals and objectives.","['Solution design', 'Technical architecture', 'Cloud computing and software development knowledge']",Infosys,Information Technology,93.0,2023Q2,0.0,9.0,
880284.0,2439513580726604.0,53.0,62.0,115.0,Full-Time,2021-03-12,16.0,Software Engineer,"DevOps Engineers focus on automating and streamlining the development and deployment processes. They work to improve collaboration between development and IT operations, implementing tools and practices for continuous integration and continuous delivery (CI/CD).","['Automation and scripting', 'Python', 'Bash', 'Continuous', 'Integration', 'Continuous', 'Deployment', 'CI', 'CD', 'Containerization', 'Docker', 'Kubernetes', 'Infrastructure as', 'Code', 'Terraform', 'Ansible', 'Cloud platforms', 'AWS', 'Azure', 'GCP', 'Monitoring and troubleshooting skills']",China Mobile,Information Technology,88.5,2021Q1,1.0,9.0,
880810.0,1841106969169914.0,62.0,58.0,120.0,Full-Time,2021-12-29,2.0,Systems Administrator,"Database Administrators manage databases, ensuring data integrity, security, and efficient performance. They design, implement, and maintain databases while troubleshooting issues.","['Database management systems', 'My', 'Oracle', 'Server', 'Data security', 'Database tuning and optimization', 'Backup and recovery']",Northrop Grumman,Information Technology,89.0,2021Q4,0.0,13.0,
880999.0,762600000000000.0,36.0,63.0,99.0,Full-Time,2022-04-06,5.0,UX/UI Designer,Interaction Designers specialize in designing user interactions within digital interfaces. They create meaningful and engaging user experiences by considering user behaviors and system responses.,"['Interaction design principles', 'User behavior and psychology', 'Wireframing and prototyping tools', 'Animation and micro', 'Collaborative design processes']",Infineon Technologies AG,Information Technology,81.0,2022Q2,5.0,8.0,
881712.0,1304688929085881.0,24.0,59.0,83.0,Intern,2022-03-13,2.0,Systems Administrator,"IT Support Specialists provide technical assistance to end-users, troubleshooting hardware and software problems, setting up equipment, and maintaining IT infrastructure.","['Technical troubleshooting', 'Hardware and software support', 'Customer service', 'Problem', 'Communication']",DISH Network,Information Technology,71.0,2022Q1,3.0,14.0,
882902.0,2511344666707761.0,43.0,62.0,105.0,Part-Time,2022-08-14,16.0,Software Engineer,"A Backend Developer is tasked with building and maintaining the server-side logic and database infrastructure of web applications. They work on the core functionality, data storage, and server communication to ensure the application runs smoothly and efficiently.","['Proficiency in one or more backend programming languages', 'Java', 'Python', 'Node', 'Ruby', 'I development', 'Database management', 'L or', 'No', 'Server management and deployment', 'Security best practices', 'Knowledge of web frameworks', 'Express', 'Django']",LPL Financial Holdings,Information Technology,83.5,2022Q3,5.0,11.0,
882972.0,496453000000000.0,40.0,65.0,105.0,Intern,2022-01-15,6.0,Data Analyst,"Data Scientists use their expertise in data analysis and machine learning to extract valuable insights and predictions from data. They build and train models, conduct statistical analysis, and communicate findings to drive data-driven decision-making in the organization.","['Machine learning algorithms and libraries', 'Tensor', 'Flow', 'Py', 'Torch', 'Statistical analysis and modeling', 'Data preprocessing and cleaning', 'Big data technologies', 'Hadoop', 'Spark', 'Data visualization', 'Strong programming skills', 'Python']",Taylor Wimpey,Information Technology,85.0,2022Q1,5.0,14.0,
883608.0,1480955589365650.0,66.0,60.0,126.0,Full-Time,2022-04-14,27.0,Administrative Assistant,"Support high-level executives by managing schedules, coordinating meetings, and handling various administrative tasks.","['Calendar management', 'Travel coordination', 'Meeting scheduling', 'Correspondence and communication', 'Office organization', 'Confidentiality', 'Time management', 'Problem', 'Attention to detail', 'Communication skills', 'Technology proficiency', 'Office']",Petrofac,Information Technology,93.0,2022Q2,2.0,10.0,
883878.0,695058000000000.0,65.0,64.0,129.0,Part-Time,2022-05-09,5.0,UX Researcher,Evaluate and improve the usability of websites and applications through user testing and analysis.,"['Usability evaluation', 'User interface assessment', 'Usability testing tools and techniques']",Philip Morris International,Information Technology,96.5,2022Q2,2.0,10.0,
885893.0,2537988198467084.0,37.0,60.0,97.0,Temporary,2022-02-20,5.0,UX/UI Designer,Interaction Designers specialize in designing user interactions within digital interfaces. They create meaningful and engaging user experiences by considering user behaviors and system responses.,"['Interaction design principles', 'User behavior and psychology', 'Wireframing and prototyping tools', 'Animation and micro', 'Collaborative design processes']",Whitbread plc,Information Technology,78.5,2022Q1,2.0,9.0,
886598.0,149211000000000.0,23.0,59.0,82.0,Contract,2023-10-07,6.0,Interior Designer,"A Residential Interior Designer plans and designs interior spaces in homes. They select furnishings, colors, and layouts to create functional and aesthetically pleasing environments.","['Residential interior design', 'Space planning', 'Color theory and selection', 'Furniture and materials selection 3', 'D modeling and rendering']",Aurizon Holdings,Information Technology,70.5,2023Q4,0.0,13.0,
888063.0,117264000000000.0,41.0,57.0,98.0,Part-Time,2023-03-13,16.0,Database Developer,"SQL Database Developers design, implement, and maintain relational databases using SQL (Structured Query Language). They write queries, optimize database performance, and ensure data integrity and security.","['SQL', 'Structured', 'Query', 'Language', 'Database design', 'Query optimization', 'Data modeling', 'Database maintenance', 'Problem']",Wesfarmers Limited,Information Technology,77.5,2023Q1,0.0,10.0,
888221.0,2674018506735932.0,64.0,57.0,121.0,Part-Time,2022-11-27,6.0,Database Developer,"NoSQL Database Engineers work with non-relational databases to store and manage large volumes of unstructured or semi-structured data. They design data models, optimize database performance, and ensure scalability and data consistency.","['No', 'L databases', 'Mongo', 'Cassandra', 'Data modeling', 'Data migration', 'Performance tuning', 'Scalability', 'Distributed systems']",Ovintiv,Information Technology,89.0,2022Q4,1.0,15.0,
888800.0,2323187180317737.0,41.0,55.0,96.0,Contract,2021-07-11,2.0,Database Administrator,A Database Security Specialist focuses on protecting databases from unauthorized access and data breaches. They implement security measures and ensure compliance with regulations.,"['Database security measures', 'Data encryption and access control', 'Security compliance', 'Vulnerability assessment', 'Database auditing and monitoring']",Micron Technology,Information Technology,75.5,2021Q3,1.0,14.0,
889142.0,668876000000000.0,25.0,62.0,87.0,Contract,2021-09-12,6.0,Executive Assistant,"A Personal Assistant provides administrative support to individuals or executives. Their duties include managing schedules, arranging meetings, handling correspondence, and performing various tasks to enhance efficiency.","['Organizational and time management skills', 'Calendar and appointment management', 'Communication and correspondence', 'Travel coordination', 'Discretion and confidentiality']",Salesforce,Information Technology,74.5,2021Q3,1.0,11.0,
890391.0,1434473810869230.0,28.0,64.0,92.0,Full-Time,2023-09-14,2.0,Systems Administrator,"Database Administrators manage databases, ensuring data integrity, security, and efficient performance. They design, implement, and maintain databases while troubleshooting issues.","['Database management systems', 'My', 'Oracle', 'Server', 'Data security', 'Database tuning and optimization', 'Backup and recovery']",Kroger,Information Technology,78.0,2023Q3,4.0,12.0,
890486.0,2152069849588536.8,29.0,65.0,94.0,Temporary,2022-03-22,5.0,Web Designer,"Frontend Web Designers create the visual elements and user interfaces of websites. They use HTML, CSS, and JavaScript to design responsive, user-friendly web pages, ensuring a seamless and visually appealing online experience.","['Frontend web development', 'Responsive design', 'User interface', 'UI', 'Adobe', 'Creative', 'Suite', 'Collaboration skills']",McKesson,Information Technology,79.5,2022Q1,1.0,14.0,
890635.0,739410000000000.0,39.0,64.0,103.0,Contract,2022-06-07,16.0,Java Developer,"Java Web Application Developers create web applications using Java technologies. They develop user interfaces, integrate backend systems, and ensure the functionality and security of web applications to provide a seamless user experience.","['Web application development', 'Java web frameworks', 'Servlets', 'JSP', 'Frontend integration', 'User authentication', 'Security protocols', 'Code documentation']",Smith & Nephew,Information Technology,83.5,2022Q2,3.0,14.0,
