Unnamed: 0,Job Id,Salary Range (K),Min Salary (K),Max Salary (K),Work Type,Job Posting Date,Predicted Industry,Job Title,Job Description,skills,Company,Broader Category,Average Salary (K),Year-Quarter,Job Minimum Experience,Job Maximum Experience,Job URL
,MCF-2024-1472880,10.799999999999995,43.2,54.0,Permanent,2024-10-02,,Dialysis Staff Nurses  5 Days Week,"Our client is looking for a qualified Optometrist to manage daily shop operations. They seek someone to provide excellent customer service and technical solutions to their clients.
Town area, near MRT
Stable perm job with AWS and Commissions!
5-day shifts including 1 weekend per week, retail hours.
Responsibilities
Brand ambassador with strong technical knowledge to showcase/explain the feature of the contact lens product range to clients.
Diagnose eye conditions via specialized equipment and provide professional solutions to clients with reference to individual’s case histories.
Manage inventory of all products including contact lens, trials and eye care solutions
Maintain patient’s vision health and purchases records
Upkeep condition of equipment and measuring devices
Requirements
Diploma in Optometry with 2-3 years of experiences as Optometrist
Fully registered with Singapore Optometrists & Optician Board (OOB)
Strong customer service, committed and meticulous
Able to commit retail hours and work on weekends and public holidays, based on roster
Immediate starter or short notice is an advantage.
NOTE: Position title may change based on candidate's experience, qualifications, and company structure at time of offer. This is to ensure alignment with candidate and organizational needs.
The selection process involves careful consideration, and only shortlisted candidates will be contacted. We extend our gratitude to all applicants for their interest and effort in applying.

Principal Consultant: Amber Chen | Registration Number: R22108633 | EA License Number: R1110404","['ICU', 'Hospitals', 'Theatre', 'Treatment', 'Inventory', 'Healthcare', 'Infection Control', 'Vital Signs', 'Medication Administration', 'Administration', 'Finish', 'Nursing', 'Medical Records', 'Nursing Care', 'BASIC']",Envirodynamics Solutions Pte. Ltd.,Healthcare,48.6,2024Q4,3.0,0.0,https://www.mycareersfuture.gov.sg/job/healthcare/optometrist-integrity-partners-bf5c04137f516bc352f77114b36ef4da?source=MCF&event=Search
,MCF-2024-0853249-2,6.0,36.0,42.0,Full-Time,2024-10-04,,Clinic Supervisor  Senior Clinic Assistant,"About Manulife

Manulife is a leading international financial services group that helps people make their decisions easier and lives better. With our global headquarters in Toronto, Canada, we operate as Manulife across our offices in Canada, Asia, and the United States. We provide financial advice, insurance, and wealth and asset management solutions for individuals, groups, and institutions.

The Opportunity
The incumbent will be responsible for the case management of pre/post sale service transactions. Supports Operations to ensure a smooth, timely, and positive service experience for the Financial representatives and clients for new submissions and existing policies.

Responsibilities

1. End-to-End Case Management
The Case Manager is responsible for overseeing the end-to-end service aspects throughout the case lifecycle (pre- and post-sale)
Pre-sale:
The Case Manager will mainly liaise with the Financial Representatives, Business Development Managers, New Business & Underwriting and Legal & Compliance teams to assist with understanding and gathering of required financial and medical documents, underwriting requirements and other necessary documents, especially critical for policy issuance. Responsible for ongoing and proactive status updates.
For HNW Business
Regular case discussion with Financial Representatives to provide clarity on underwriting requirements and decisions
Be the first line of review for appeals and provide appropriate advice to our partners
Provide close follow-up for cases that required Legal & Compliance teams review
Post-sale:
The Case Manager will mainly liaise with the Distribution Partners, Policy Services, Product & Pricing teams, Client Services and Claims teams on inforce policy requests, including policy changes, inforce illustrations, claims and other post-sales related transactions. Provides clear information on the necessary requirements to allow for one-touch resolution. Responsible for ongoing and proactive status updates.
For HNW Business:
– Facilitate the overall processes for post sales transaction
– Coordinate with internal stakeholders to provide accurate and timely information
2. Reporting
Consistently and accurately track incoming requests from internal and external stakeholders and ensure that the requests are answered promptly
For HNW Business:
To record all ad-hoc requests for end to end handling
Maintain daily/weekly/ monthly reports, as required, for the tracking of outstanding issues, submissions, withdrawals, feedback and overall adherence to Service Level Agreement; where management’s expectations are not met, highlight their root causes, where appropriate
To Prepare monthly pipeline cases for reporting purpose and focus list for New Business & Underwriting team that are critical for policy issuance.
Record all ad-hoc requests for end to end handling
Participate in regular team huddles and provide important updates (where applicable)
3. Other responsibilities
Perform screening of submitted documents before they are registered via AWD for processing
Ensure proper filing and archival of all the documents received by the team
Handle appeals and garner responses from the New Business, Underwriting & Policy Servicing team; ensure documents received are processed promptly
Attend to queries relating to third party services and any other matters relating to policy issuance of servicing
Conduct enhanced due diligence checks, AML verifications prior to policy issuance and ensure contracts are issued upon receipt of premiums and required original documents
Follow up on outstanding requirements and any form of appeals pertaining to Operations matters
Review work process improvement to enhance effectiveness and efficiency
Assist in onboarding of new banks
Conduct Operations related trainings to Internal stakeholders, Financial Representatives and Partners
Any tasks delegated from time to time
What motivates you
You obsess about customers, listen, engage and act for their benefit
You think big, with curiosity to discover ways to use your agile mindset and enable business outcomes
You thrive in teams, and enjoy getting things done together
You take ownership and build solutions, focusing on what matters
You do what is right, work with integrity and speak up
You share your humanity, helping us build a diverse and inclusive work environment for everyone
We are looking for
Diploma/Degree from a recognized institution/university
Minimum of 5 years of working experience, with approximately 3 years in the insurance industry
Highly service-oriented, organized, and adept at multitasking
Demonstrates strong communication skills (verbal, written, and presentation)
Flexible and capable of adapting in a fast-paced and evolving environment
Understanding of financial services and the requirements of sales professionals is advantageous
Front facing experience is an added advantage
What we offer
A competitive salary and benefits packages.
A growth trajectory that extends upward and outward, encouraging you to follow your passions and learn new skills.
A focus on growing your career path with us.
Flexible work policies and strong work-life balance.
Professional development and leadership opportunities.
Our commitment to you
Values-first culture - We lead with our Values every day and bring them to life together.
Boundless opportunity - We create opportunities to learn and grow at every stage of your career.
Continuous innovation - We invite you to help redefine the future of financial services.
Delivering the promise of Diversity, Equity and Inclusion - We foster an inclusive workplace where everyone thrives.
Championing Corporate Citizenship - We build a business that benefits all stakeholders and has a positive social and environmental impact.
Learn more about opportunities with us at www.jobs.manulife.com","['Coaching', 'Managed Care', 'Microsoft Office', 'Inventory', 'Healthcare', 'Operations Management', 'Consumables', 'Procurement', 'Accountability', 'Cashiering', 'Communication Skills', 'Train New Employees', 'Nursing', 'Customer Satisfaction', 'Customer Service', 'Scheduling', 'Ability To Learn', 'Customer Service Experience']",94 Dawson Family Clinic Pte. Ltd.,Healthcare,39.0,2024Q4,2.0,0.0,https://www.mycareersfuture.gov.sg/job/others/executive-case-manager-manulife-48705fb4a6d0f0b81982cb5377842577?source=MCF&event=Search
,MCF-2024-1423230,6.719999999999999,156.0,162.72,Contract,2024-10-03,,Hazardous Waste  M Disposal Manager,"Statement of Principle
Recruitment at Nord Anglia Education
We inspire our schools, our students, and our employees to be their best.
Our work is underpinned by a commitment always to act respectfully, and with integrity, openness and courage.
Role Purpose
To lead and inspire the school community to meet the highest standards of organisational success, educationally and commercially ensuring all stakeholders are engaged and committed to this purpose, understand the part they play and strive for the best outcomes for all.
EDUCATION
Create an environment where the NAE pillars of academic achievement, wellbeing, creativity, and global connectedness thrive.
Deliver an appropriate curriculum using different learning tools that meet the needs of the students.
Work with the senior leadership team to quality assure both the delivery of learning and the assessment of student attainment and progress.
Embed a curriculum and after-school opportunities that ensures student well-being and personal development are central to the educational offer in the school.
Develop a culture with students and colleagues to achieve high standards of behaviour, a positive attitude to learning and collaborative discussions to promote better academic outcomes for everyone.
Establish an annual school review process that involves all colleagues, parents and students, utilising parent, student and employee survey outcomes to help define areas for continuous improvement.
Support the deployment of the latest advances in educational research and technology to drive innovation and creativity.
Inspire colleagues to undertake courses in NAU to enhance knowledge and skills acquisition and share best practices
PEOPLE
Develop a people plan that ensures delivery of the school development plan and improves employee engagement outcomes for all colleagues.
Recruitment
Recruit skilled and motivated colleagues and teams, reflective of the diversity within the community, who inspire students to achieve outstanding academic outcomes.
Provide a comprehensive 12-month induction programme for new colleagues which uses a variety of different tools including peer mentoring, webinars, leadership courses and self-study courses on NAU, and which ensures familiarity and compliance with all NAE policies.
Culture and Influence
Be the public face of the school deploying appropriate leadership and influencing skills to grow the school's reputation in the community through external outreach Build a skilled, supportive, and collaborative school culture with clearly defined roles, responsibilities, accountabilities and values that are shared with colleagues and the community.
Engage appropriately with all stakeholders to establish and nurture the school as the centre of the community and act as 'front of house' when welcoming potential new parents.
Talent Development and Training
Grow senior colleagues' skills through collaborative working on commercial propositions such as budget setting.
Train all colleagues on the Family Experience Journey to ensure they understand the importance of admissions and marketing in the school and that each person acts as an ambassador in the community.
Ensure all colleagues have training in, and are responsible for, excellent communications with parents including the use of NAE and local country social media policies.
Grow the length of tenure of colleagues either in school or within NAE.
Establish a clear succession plan underpinned by high quality capability and talent within the school and across the NAE family.
Safe stewardship in the local context
Ensure country and state laws that affect students, and the school community are known and adhered to.
Performance Management
As part of the management of the school's balanced scorecard, implement a performance review programme for all colleagues linked to robust, ongoing constructive feedback and personal development opportunities.
COMMERCIAL
Drive the NAE School annual budget to achieve FTE, EBITDA and flowthrough metrics.
Ensure the efficiency and effectiveness of managing resources, achieving best value and with adherence to NAE guidelines and policies.
Manage the school's balanced scorecard by:
Meeting all operational reporting deadlines with well-prepared, high quality content e.g. curriculum and staffing model, draft budget, CAPEX requests, and
Developing and supporting robust monitoring programmes, involving the school's SLT colleagues, that ensures key performance metrics and admissions and marketing initiatives meet targets and are on track.
Through an effective integration plan (where appropriate) share and promote the NAE values and benefits to students, colleagues and parents.
Empower and support the school's MAC team to develop an effective, personalised marketing plan that grows enrolment, promotes high re-enrolment and increases market share.
Ensure all aspects of health and safety requirements are met e.g. criminal background checks or country specific, reference checking, and audit tasks actioned.
Work collaboratively with the regional office and the central support teams to resolve issues swiftly, mitigate risk and realise opportunities for the school.
QUALIFICATIONS/TRAINING
University educated with an Honours Degree,
Hold a recognized teaching qualification
Evidence of ongoing professional development
Further degree of educational qualification (desirable)
Hold or working toward the National Professional Qualification for Headship(NPQH) or equivalent in local country-unless a Head before 2002 (desirable)
In-depth knowledge and understanding of:
English National Curriculum plus the International Baccalaureate Diploma and associated assessment methods (in some locations, A-levels, the French Baccalaureate and the Swiss Maturité)
Provision of high standard English as a second language
Awareness of current educational issues and up to date curriculum developments, internationally
Application of effective teaching and learning strategies that achieve high levels of teaching and pupil achievement
Commercial operations of independent schools
Awareness of how international schools vary from state schools
Leadership of a significantly-sized school, having responsibility for education, school operations and commercial (budget setting & control) aspects of the school
Managing growth of a school
School self-evaluation
Developing and implementing a school quality improvement programme, including demonstration of raising pupil’s level of achievement.
Experience of premises development
Awareness of effective use of ICT
Understanding of Boarding schools with some experience desirable
Managing change within an organization
Developing and implementing marketing programme, including personal involvement in school promotion
Demonstrate research into an educational theme or topic
Proven experience of leading, taking part in and building successful teams
Effective experience of performance management
Staff development
Successful leadership (Head or deputy) within a secondary school
An understanding of how to access and review the cost-effectiveness of major spending decision in terms of educational standards and the quality of Education
Effective experience of performance management
Staff development
Successful leadership (Head or deputy) within a secondary school
Ability to operate at both strategic and operational level
Ability to operate as part of a wider group of schools and represent the vision of the overall group
Ability to evaluate performance of school across a broad spectrum of areas and to put in place activities to recover performance back to targeted levels
Ability to inspire and enthuse pupils, staff and parents
Ability to effectively handle parental concerns, balancing the views of the customer with the educational and operational principles of the school
Secure the loyalty and confidence of all staff, students and parents
Delegation of responsibility to staff
Express and instill clear educational values
Take full involvement in the whole life of the school, to include events and after school activities
An understanding of how to set appropriate targets for school performance, and how to prepare, monitor and evaluate an action plan in relation to those targets
Ability to communicate effectively to a wide range of different audiences
Have classroom credibility
Personal Attributes
Passionate about delivering quality education
Able to command the respect of pupils, staff and parents
Respects the contribution of all individuals
Organized
Highest integrity
Driven by wanting to improve quality and grow the school
Reliable with an attention to detail and a commitment to quality
Communicator – the ability to communicate inspirationally & effectively to both internal and external audiences, to incorporate successful negotiation and consultation
Energetic
Innovative
Open and Honest
Have the enthusiasm, initiative and determination to work as a role model for the school
Determined
SAFEGUARDING
At Nord Anglia Education we are committed to providing a world class, safe, happy environment in which children and young people are able to thrive and learn. We are committed to safeguarding and promoting the welfare of all our students irrespective of race, ability, religion, gender or culture.
All post holders in regulated activity (having regular unsupervised contact with children) are subject to appropriate national and international vetting procedures including satisfactory criminal record checks from both your country of residence/birth and any country of residence within the last 10 years. The school will support candidates to obtain this.","['Environmental Science', 'HAZWOPER', 'Sampling', 'Classroom', 'Environmental Engineering', 'Hazardous Materials Management', 'Hazardous Waste Management', 'Waste Disposal', 'Environmental Health', 'Hazardous waste', 'Cpr Certified', 'Transportation', 'Packaging', 'First Aid', 'Hazardous Chemicals', 'Shipping', 'Cardio', 'Hazardous Materials']","Centerra Group, Llc",Healthcare,159.36,2024Q4,5.0,0.0,https://www.mycareersfuture.gov.sg/job/general-management/principal-dover-court-international-school-d6fd2012459e7bcbef63224b9435da22?source=MCF&event=Search
,MCF-2024-1454416,6.0,36.0,42.0,Full-Time,2024-10-04,,Radiographer,"Interested applicants are invited to apply directly at the NUS Career Portal
Your application will be processed only if you apply via NUS Career Portal
We regret that only shortlisted candidates will be notified.
Job Description
The Department of English, Linguistics & Theatre Studies at the National University of Singapore invites exceptional candidates to apply for the position of Presidential Young Professor (PYP) at the rank of Assistant Professor, to commence in January 2025 or July 2025. The PYP scheme targets tenure-track faculty who have completed their PhD in recent years, and who have shown early evidence of a strong publication record (e.g. monographs or book contracts with university presses, and/or articles in top peer-reviewed journals). Theatre and Performance Studies scholars of all research specializations are encouraged to apply.
The PYP scheme offers a start-up research package of up to SGD 750,000, and an award of SGD 250,000 for discretionary spending. Salaries are internationally competitive, with benefits including subsidized housing. The teaching load is 2:1 (one or two courses per semester, totaling three per academic year).
Enquiries may be directed to ellsec@nus.edu.sg
Further information about working at the National University of Singapore is available at https://www.nus.edu.sg/careers/whyjoinus.htm. The Department website can be found at https://fass.nus.edu.sg/elts/
Application Materials
Applicants should submit the following documents:
A brief cover letter;
A complete CV;
A research proposal with a three-year research plan;
Two signature publications by the applicant as lead author;
Contact information of three referees. If the applicant is two or more years post-PhD, the reviewers should not be limited to supervisors. For shortlisted applicants, the Search Committee will contact the referees directly for their reviews. The referees would be asked to compare the research performance of the applicant to specific individuals at equivalent and top institutions and/or programs).
For full consideration, please submit a complete application package (with all the above documents) by May 15, 2024. Applications received after this date may still be considered until the position is filled. Only shortlisted candidates will be contacted.
Contact for further enquiries
Enquiries may be directed to ellsec@nus.edu.sg
Further information about working at the National University of Singapore is available at https://www.nus.edu.sg/careers/whyjoinus.htm. The Department website can be found at https://fass.nus.edu.sg/elts/","['Ultrasound', 'Medical Imaging', 'Quality Control', 'Image Processing', 'Mammography', 'Quality Assurance', 'Theatre', 'Quality Improvement', 'Healthcare', 'Radiation Safety', 'MRI', 'Radiation Protection', 'Radiation', 'Screening', 'Radiology', 'Radiography']",Persolkelly Singapore Pte. Ltd.,Healthcare,39.0,2024Q4,2.0,0.0,https://www.mycareersfuture.gov.sg/job/education-training/assistant-professor-national-university-singapore-62a16efec39314cb14767324ac23a5f8?source=MCF&event=Search
,MCF-2024-1416702,9.599999999999994,42.0,51.6,Permanent,2024-10-02,,Staff Nurse   Office Hours,"Description
Our Singapore studio is searching for a strong Senior Client Director with solid experience of managing strategic FMCG brand and packaging accounts.
...are you truly strategic and business savvy?
...have you worked at some of the best design agencies in the world?
...do you have outstanding FMCG Client Director experience working with global brands?
If this sounds like you, keep reading!
ABOUT US:
• 360+ strong global design agency
• 100% independent
• 25 years young
• 8 studios around the world
Bulletproof is a creative powerhouse run by creatives—a place where liked-minded individuals come together to deliver brilliant ideas. Truly independent, we pride ourselves on shunning convention and getting sh*t done; above all, we march to the beat of our own drum. You don’t need a degree to get a job at Bulletproof: we choose talent over title and seek people with energy, passion and soul.
As a team, we blur the lines between branding, content, digital, film, innovation and packaging; all the while bringing our clients the very best of the best.
At Bulletproof we have three core beliefs:
GREAT IDEAS CHANGE THE WORLD...
We believe in the power of design to influence human behaviour, affect change and pierce conventions.
PEOPLE MAKE THE DIFFERENCE...
That true collaborative spirit creates a compelling, infectious energy that delivers outstanding commercial results.
STAY NAÏVE…
We believe naivety keeps you relentlessly curious, open to possibilities and leads to purer, more interesting and uncharted solutions.
ABOUT THE ROLE:
As Client Director, you will work as part of the client services team supporting and in partnership with a Client Partner and the Senior Leadership team. You will be responsible for overseeing the successful day-to-day running of your allocated client account and building unbreakable relationships with clients and team members alike.
Your main duties and responsibilities will include:
• Running client meetings; creating and leading presentations with precision, confidence, a sense of presence and gravitas
• Running pitches and initiatives with the support of the senior team
• Taking responsibility for the overarching relationship with clients across your allocated pillar account, spanning the wider business as well as project specifics
• Being a key agency partner across all levels and brands; building trusted and collaborative partnerships with clients
• Contributing to RFI’s, negotiating fee and timing discussions to safeguard our value and quality
• Selling and defending our creative product; confidently presenting and positively challenging briefs, feedback, proposals and financials with the client team
• Contributing to annual reviews; foreseeing and evading difficult situations, facilitating challenging conversations with confidence and grace
• Supporting a Client Partner in the strategic direction and growth of your allocated account
• Overseeing the delivery of design projects and workflow, ensuring work is completed to the highest standard whilst meeting client timelines and budgets
• Advising on project timelines and proposals, which are realistic and effectively meet our client’s needs
• Overseeing the weekly/monthly reporting of financials, including billings, forecasting and client purchase orders
• Supporting the Client Partner with the annual and quarterly forecasting plans and presentations
• Creating inspiring presentations and contributing to the pitch process, using your strategic and industry knowledge
• Mentoring and taking responsibility for the reviews and development of the junior client service team.
• Leading the development and delivery of client presentations, pitch preparations and new business proposals when required.
Requirements
WHAT YOU SHOULD HAVE:
If you tick all of the boxes below, we could be a perfect match!
A keen and can-do attitude
A fresh perspective and an entrepreneurial spirit
Outstanding client management skills
Excellent communication skills
Impeccable attention to detail
Ability to forge strong senior relationships through excellent interpersonal skills
Ability to work in a fast-paced environment; be flexible and responsive
Strong judgment, which is well informed and reliable; able to foresee potential problems and propose solutions
Ability to lead and mentor a team, which produce results and demonstrate best practice
Good commercial acumen
In line with our three core beliefs, we’re looking for people that share our community spirit and are curious enough to question the status quo. Could this be you? If so, apply below!","['ICU', 'Hospitals', 'Theatre', 'Quality Improvement', 'Treatment', 'Healthcare', 'Infection Control', 'Photos', 'Medication Administration', 'Patient Education', 'Accountability', 'Nursing', 'Accent', 'Screening', 'Nursing Care', 'Radiology']",Envirodynamics Solutions Pte. Ltd.,Healthcare,46.8,2024Q4,3.0,0.0,https://www.mycareersfuture.gov.sg/job/professional-services/senior-client-director-bulletproof-design-11929bb3d1aa00b76504c2e559fba8ad?source=MCF&event=Search
,MCF-2024-1406072,9.599999999999994,24.0,33.599999999999994,Contract,2024-9-19,,Associate Executive  Senior Associate,"• Provide high standard of hygiene and cleanliness within the customer premise
• Practice excellent customer service to customers and colleagues
• Project professional image with proper grooming standards by ensuring that overall appearance be pleasant, clean and neat
• Maintain Hygiene Standards in client facilities and office units and / or perform general duties in all areas of the commercial premises.
• Carry out general office cleaning duties and perdiodical cleaning duties required.
• Meet the cleanliness and hygiene standard and ensure compliance to Health & Safety Environmental procedures and practices. Report accidents/incidents to the superior promptly.
• Create great service experiences for customers to achieve our service standard intended
• Manage stock level and maintain neat and organized janitorial/store areas
• Undertake any duties/projects as assigned by the Superior
• Good character and commmunication skills
• Technical skills: Able to use cleaning equipments and operate cleaning machine
• Able to manage fast pace and flexible schedule
• Able to travel to different work sites each day","['Sponsorship', 'Microsoft PowerPoint', 'Microsoft Office', 'Microsoft Excel', 'Equity Research', 'Interpersonal Skills', 'Medicine', 'Risk Management', 'Administration', 'Procurement', 'Robotic Process Automation', 'Multilingual', 'Project Management', 'VC', 'Communication Skills', 'Administrative Support', 'Team Player', 'Python Programming', 'Adaptable to Changes', 'Able To Work Independently']",Singapore General Hospital Pte Ltd,Healthcare,28.8,2024Q3,1.0,0.0,https://www.mycareersfuture.gov.sg/job/general-management/facilities-management-executive-lukis-5e5fe830b6f3a86a82e2d766096c2297?source=MCF&event=Search
,MCF-2024-1471404,24.0,24.0,48.0,Full-Time,2024-9-26,,Clinic Staff Nurse,"Supervising, mentoring and managing a small group of managers
Maintaining relationships with clients, partners and other stakeholders
Managing the profits and losses of the organization or a specific division
Developing goals and initiatives to direct the company’s course
Guiding managers on implementing company initiatives and policies
Evaluating company processes and procedures to solve issues within them
Ensuring business operations are implemented based on established procedures
Maintaining regulatory records and paperwork","['ICU', 'Hospitals', 'Theatre', 'Quality Improvement', 'Treatment', 'Inventory', 'Infection Control', 'Photos', 'Medication Administration', 'Patient Education', 'Procurement', 'Accent', 'Screening']",Saint-Julien Clinical Associates Pte. Ltd.,Healthcare,36.0,2024Q3,1.0,0.0,https://www.mycareersfuture.gov.sg/job/general-management/director-apex-total-solutions-26a60a3739a5c0e95d6ce8026f5e3bfd?source=MCF&event=Search
,MCF-2024-1470333,180.0,240.0,420.0,Contract,2024-9-19,,Aesthetics Doctor  Perceptorship & Bond Transfer Scheme Provided,"Demonstrating the ERP application suite of solutions with a consultative sales approach.
Advise clients on best practice use and provide solution design
Stay current on Company ERP Solution and their relevance to the market
Work with the sales team as an integral part of the sales cycle
Creating prospect data and scenarios as needed
Participating in product webinars, trade shows, sales seminars and user conferences
Create and update activities in CRM system
Provide high quality responses to RFP, RFI and RFQs
Prepare implementation and services plans for inclusion in proposals
Interact with product development and marketing to provide prospect and customer feedback
Assist in the creation of sales tools, demo scripts and conduct product training for the sales team
Manage the designated country's instance of company’s demonstration database
Provide product training for the sales team
Requirements:
3 - 8 years of experience in Software/Cloud/ERP sales
Entrepreneurial personality who is comfortable interacting with executive level personnel
Good understanding of ERP systems, business process automation and accounting
Good MSFT XLS (including pivot tables) and PPT experience
Experience with CRM tools a benefit
Some experience of the real estate industry would be good to have but is not essential
An independent team player who is able to deal with people at all different levels
Degree educated or equivalent
Excellent communication skills, verbal and written","['Outlook', 'Sponsorship', 'Aesthetics', 'Interpersonal Skills', 'Treatment', 'Healthcare', 'Medicine', 'Dermatology', 'Tailoring', 'Writing', 'Excel']",Clearsk Healthcare Pte. Ltd.,Healthcare,330.0,2024Q3,2.0,0.0,https://www.mycareersfuture.gov.sg/job/real-estate/presales-application-solution-consultant-manpower-staffing-services-83cbd8c38796aa178a62661a3376cfde?source=MCF&event=Search
,MCF-2024-1451151-2,36.0,72.0,108.0,Permanent,2024-9-30,,Data Scientist  Digital Health & Sensor Data Analytics,"Job Responsibilities:
Take charge of fitness/dance studio operations
Building exceptional customer relationships with our members and new customers
Assist in advising and handling enquiries relating to Bungee Workout / Dance / Yoga classes
Attend to sales enquires, and follow up on sales leads
Job Requirements:
Good team player
Positive attitude and willing to learn
Customer oriented
Entry level welcome to apply
Relevant retail experience will be highly advantageous
Benefits: Healthcare and complimentary access to dance/fitness class!
Working Location: 450 Alexandra Road, Singapore 119960","['TensorFlow', 'Machine Learning', 'Pharmaceutical Industry', 'Scalability', 'Data Analysis', 'R Programming', 'Clinical Research', 'Analytical Skills', 'Azure', 'Big Data', 'Hadoop', 'Mathematics', 'Clinical Trials', 'Interpreting', 'PyTorch', 'Python', 'Statistics', 'Data Science', 'Signal Processing']",Innocellence Systems Pte. Ltd.,Healthcare,90.0,2024Q3,3.0,0.0,https://www.mycareersfuture.gov.sg/job/customer-service/front-desk-customer-service-fitness-studio-elin-dance-studio-7c8af1c4624a0253147b04dc5d38d6af?source=MCF&event=Search
,MCF-2024-1451094-2,90.0,96.0,186.0,Full-Time,2024-9-06,,Technical Services Analyst,"The School of Mechanical and Aerospace Engineering (MAE) is one of the top 12 mechanical and aerospace engineering schools in the world. With well-established industry partnerships, MAE provides an active and vibrant research environment with excellent R&D infrastructure and numerous opportunities for research funding. The school has an enrolment of over 2500 undergraduate students with over 90 faculty members and 140 full-time research staff working in well-equipped state-of-the-art laboratories. A growing research student population of over 400 is also actively engaged in strategic research and development work.

We invite highly qualified candidates in the following expertise areas to join our dynamic team of faculty.
Robotics
Candidate Profile:
Possess relevant Bachelor and PhD degrees from reputable universities.
A good research track record, and postdoctoral experience would be advantageous, especially in robotic perception domain, including perception hardware and methodology, 3D vision, haptics/tactile and/or other modality, sensory fusion.
Solid background in robotics modeling, simulation, and algorithmic robotics and computer vision.
Have strong hands-on experimental methodologies for vision system design and implementation.
The ability to develop and conduct an effective experimental research program in robot perception for industrial applications is expected.
Successful candidates are expected to teach at both undergraduate and graduate levels, supervise graduate students and undergraduate projects. Candidates on tenure-track would also be expected to acquire research funding and conduct research.

We Provide:
An active and vibrant research environment
Excellent R&D infrastructure and opportunities for research funding
Well-equipped state-of-the-art laboratories
Attractive research start-up grants and PhD student scholarships
A competitive remuneration package and attractive benefits
Please submit your application through the NTU Career Portal at https://ntu.wd3.myworkdayjobs.com/Careers/job/NTU-Main-Campus-Singapore/Assistant-Professor--Tenure-track--in-Mechanical-Engineering_R00018583 or by clicking the 'APPLY' button.","['software troubleshooting', 'Troubleshooting', 'Technical Assistance', 'problem solving skills', 'Project Management', 'Software Testing', 'Advising customers', 'Epic', 'Epic Systems', 'Technical Support']",Epic Healthcare Systems Pte. Ltd.,Healthcare,141.0,2024Q3,1.0,0.0,https://www.mycareersfuture.gov.sg/job/engineering/assistant-professor-robotics-nanyang-technological-university-152b4cc09d502eb0ebc8b5886689dcec?source=MCF&event=Search
,MCF-2024-1450785-1,6.0,30.0,36.0,Contract,2024-9-20,,Tnp Trainee  Operations Technician,"· Ensure daily opening and closing duties in the outlet are properly executed
· Overseeing outlet operations and maintaining its operational smoothness
· Maintain high productivity, quality, and customer service standards
· Respond efficiently and accurately to customer feedback
· Recruiting & hiring of restaurant staff
· Responsible for induction training and on the job training of new employees and newly promoted staff
· Responsible for employee's performance and discipline
· Responsible for achieving target sales and profit levels
· Liaise with Central Kitchen and external suppliers for ordering
· Manage stock levels of beverage and other related utensils and cutleries
· Backend duties: Sales report, stock takes, scheduling etc
· Ensuring safety, cleanliness and sanitation standards are adhered to by all staff
of the restaurant
· Help out at other outlets when needed.
· Handle any other duties assigned by Outlet Manager/ Area Manager

· Minimum GCE O-Level or ITE qualifications
· Minimum 3 years managerial experience in F&B or relevant experience
· Positive attitude with ability to influence and lead a team
· With F&B experience is an asset but not essential
· Pleasant and cheerful personality, energetic and team player
· Provide friendly and professional service to customers
· Able to multi-task, adapt to fast paced environment and work under pressure
· Able to perform split shift and work on weekends and public holidays
· Possess WSQ Food & Hygiene Certificate","['Anticipation', 'DCS', 'Troubleshooting', 'Talent Development', 'Technical Operations', 'Housekeeping', 'Quality System', 'GMP', 'Sanitation', 'Equipment Maintenance', 'Trials', 'Plant Operations', 'Team Player', 'Manufacturing', 'Biopharmaceuticals']",Glaxo Wellcome Manufacturing Pte Ltd,Healthcare,33.0,2024Q3,0.0,0.0,https://www.mycareersfuture.gov.sg/job/food-and-beverage/assistant-manager-japan-foods-bridge-e9ed3787b3470d85543860cb2e5cb208?source=MCF&event=Search
